"AnimalID","SiteName","Beach","Region","Time","Sex","Age","Behavior","Platform","date","datetime","pup_evidence"
"729R","CARROLL ISLAND",NA,"WASH",1545,NA,NA,NA,NA,"08/11/2010",2010-08-11 15:45:00,NA
"729R","CARROLL ISLAND",NA,"WASH",1430,NA,NA,NA,NA,"08/17/2010",2010-08-17 14:30:00,NA
"729R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1400,NA,NA,NA,NA,"08/18/2010",2010-08-18 14:00:00,NA
"729R","CARROLL ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"09/09/2010",2010-09-09 12:00:00,NA
"729R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/28/2015",2015-06-28 12:00:00,NA
"729R","PYRAMID ROCK",NA,"OREGON",0,"M",NA,NA,NA,"09/03/2015",2015-09-03 00:00:00,NA
"729R","ORFORD REEF ARCH ROC",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2018",2018-08-05 12:00:00,NA
"72R","SEA LION CAVES",NA,"OREGON",1400,NA,"P",NA,NA,"05/11/2002",2002-05-11 14:00:00,NA
"72Y","PYRAMID ROCK",NA,"OREGON",1351,NA,NA,NA,NA,"08/05/2006",2006-08-05 13:51:00,NA
"72Y","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"07/13/2007",2007-07-13 12:00:00,NA
"72Y","E BODELTEH ISLAND",NA,"WASH",1600,"F","A",NA,NA,"09/12/2007",2007-09-12 16:00:00,NA
"72Y","PACHENA",NA,"BC",1430,NA,NA,NA,NA,"11/05/2007",2007-11-05 14:30:00,NA
"72Y","E BODELTEH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"09/02/2009",2009-09-02 12:00:00,NA
"72Y","E BODELTEH ISLAND",NA,"WASH",1230,NA,NA,NA,NA,"09/15/2009",2009-09-15 12:30:00,NA
"72Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/09/2010",2010-07-09 12:00:00,NA
"72Y","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"10/14/2010",2010-10-14 12:00:00,NA
"72Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"06/12/2011",2011-06-12 12:00:00,NA
"72Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"06/27/2011",2011-06-27 12:00:00,NA
"72Y","SAINT GEORGE REEF S SEAL ROCK",NA,"CALIF",1200,NA,NA,NA,NA,"07/13/2011",2011-07-13 12:00:00,NA
"730R","PACHENA",NA,"BC",1500,NA,NA,NA,NA,"12/12/2009",2009-12-12 15:00:00,NA
"730R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"05/15/2010",2010-05-15 12:00:00,NA
"730R","MARA ISLAND ROCK",NA,"BC",1200,NA,NA,NA,NA,"06/08/2010",2010-06-08 12:00:00,NA
"730R","MARA ISLAND ROCK",NA,"BC",1200,NA,NA,NA,NA,"06/15/2010",2010-06-15 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/15/2010",2010-07-15 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/17/2010",2010-07-17 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/18/2010",2010-07-18 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/19/2010",2010-07-19 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/23/2010",2010-07-23 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/25/2010",2010-07-25 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/29/2010",2010-07-29 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/30/2010",2010-07-30 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/02/2010",2010-08-02 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/04/2010",2010-08-04 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/05/2010",2010-08-05 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"08/19/2010",2010-08-19 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/01/2010",2010-09-01 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/02/2010",2010-09-02 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/10/2010",2010-09-10 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/16/2010",2010-09-16 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/20/2010",2010-09-20 12:00:00,NA
"730R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"10/16/2010",2010-10-16 12:00:00,NA
"730R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"05/06/2011",2011-05-06 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"06/04/2011",2011-06-04 12:00:00,NA
"730R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"06/22/2011",2011-06-22 12:00:00,NA
"730R","MARA ISLAND ROCK",NA,"BC",1200,NA,NA,NA,NA,"07/09/2011",2011-07-09 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/13/2011",2011-07-13 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/22/2011",2011-07-22 12:00:00,NA
"730R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"08/14/2011",2011-08-14 12:00:00,NA
"730R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"08/28/2011",2011-08-28 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/01/2011",2011-09-01 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"09/13/2011",2011-09-13 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"12/01/2011",2011-12-01 12:00:00,NA
"730R","LONG BEACH ROCKS",NA,"BC",1200,"F","J",NA,NA,"05/14/2012",2012-05-14 12:00:00,NA
"730R","LONG BEACH ROCKS",NA,"BC",1200,NA,"J",NA,NA,"06/20/2012",2012-06-20 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,"J",NA,NA,"07/09/2012",2012-07-09 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,"J",NA,NA,"07/16/2012",2012-07-16 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,"J",NA,NA,"07/24/2012",2012-07-24 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,"J",NA,NA,"07/26/2012",2012-07-26 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,"F","J",NA,NA,"08/03/2012",2012-08-03 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,"F","J",NA,NA,"08/08/2012",2012-08-08 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,"F","A",NA,NA,"09/02/2012",2012-09-02 12:00:00,NA
"730R","CARMANAH POINT",NA,"BC",1200,NA,"J",NA,NA,"09/04/2012",2012-09-04 12:00:00,NA
"730R","WOUWER ISLAND",NA,"BC",1200,NA,NA,NA,NA,"09/22/2012",2012-09-22 12:00:00,NA
"730R","WOUWER ISLAND",NA,"BC",1200,NA,"J",NA,NA,"09/23/2012",2012-09-23 12:00:00,NA
"730R","PACHENA",NA,"BC",1200,"F","A",NA,NA,"05/02/2013",2013-05-02 12:00:00,NA
"730R","PACHENA",NA,"BC",1200,"F","A",NA,NA,"05/04/2013",2013-05-04 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/10/2013",2013-06-10 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/13/2013",2013-06-13 12:00:00,NA
"730R","ORFORD REEF ARCH ROC",NA,"OREGON",1200,"F","A",NA,NA,"08/01/2013",2013-08-01 12:00:00,NA
"730R","ORFORD REEF ARCH ROC",NA,"OREGON",1200,"F","A",NA,NA,"08/07/2013",2013-08-07 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","J",NA,NA,"08/10/2013",2013-08-10 12:00:00,NA
"730R","PACHENA",NA,"BC",1200,"F","A",NA,NA,"09/17/2013",2013-09-17 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/12/2014",2014-07-12 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/17/2014",2014-08-17 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"09/18/2014",2014-09-18 12:00:00,NA
"730R","WOUWER ISLAND",NA,"BC",1200,"F","J",NA,NA,"11/01/2014",2014-11-01 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/23/2015",2015-06-23 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/27/2015",2015-06-27 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/28/2015",2015-06-28 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"07/17/2015",2015-07-17 00:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/24/2015",2015-07-24 12:00:00,NA
"730R","ORFORD REEF SEAL ROC",NA,"OREGON",1200,"F","A",NA,NA,"08/02/2015",2015-08-02 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"07/04/2016",2016-07-04 00:00:00,NA
"730R","LONG BEACH ROCKS",NA,"BC",1200,"F","A",NA,NA,"04/20/2017",2017-04-20 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"07/22/2017",2017-07-22 00:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2017",2017-08-05 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2018",2018-08-05 12:00:00,NA
"730R","PYRAMID ROCK",NA,"OREGON",1819,"F","A",NA,NA,"06/25/2019",2019-06-25 18:19:00,NA
"731R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"05/06/2010",2010-05-06 12:00:00,NA
"731R","WBOD",NA,"WASH",1059,NA,NA,NA,NA,"05/12/2010",2010-05-12 10:59:00,NA
"731R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"06/23/2010",2010-06-23 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"05/06/2011",2011-05-06 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"05/20/2011",2011-05-20 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"05/26/2011",2011-05-26 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"06/08/2011",2011-06-08 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"06/17/2011",2011-06-17 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"06/22/2011",2011-06-22 12:00:00,NA
"731R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"07/03/2011",2011-07-03 12:00:00,NA
"731R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"07/11/2011",2011-07-11 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/12/2011",2011-07-12 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/15/2011",2011-07-15 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/18/2011",2011-07-18 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/19/2011",2011-07-19 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/21/2011",2011-07-21 12:00:00,NA
"731R","CARMANAH POINT",NA,"BC",1200,NA,NA,NA,NA,"07/22/2011",2011-07-22 12:00:00,NA
"731R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"12/01/2011",2011-12-01 12:00:00,NA
"731R","GRAN LEDGE POINT",NA,"SE_AK",1200,NA,NA,NA,NA,"06/06/2012",2012-06-06 12:00:00,NA
"731R","GLACIER",NA,"E_GULF",1646,NA,NA,NA,NA,"07/11/2013",2013-07-11 16:46:00,NA
"731R","GLACIER",NA,"E_GULF",842,NA,NA,NA,NA,"07/19/2013",2013-07-19 08:42:00,NA
"732R","PYRAMID ROCK",NA,"OREGON",1715,NA,NA,NA,NA,"07/30/2009",2009-07-30 17:15:00,NA
"733R","CARROLL ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"05/06/2010",2010-05-06 12:00:00,NA
"735R","PYRAMID ROCK",NA,"OREGON",1513,NA,"J",NA,NA,"08/08/2010",2010-08-08 15:13:00,NA
"735R","PYRAMID ROCK",NA,"OREGON",1509,NA,"J",NA,NA,"08/09/2010",2010-08-09 15:09:00,NA
"737R","CARROLL ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"05/06/2010",2010-05-06 12:00:00,NA
"737R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"05/10/2010",2010-05-10 12:00:00,NA
"737R","SEA LION ROCK",NA,"WASH",1325,NA,NA,NA,NA,"05/12/2010",2010-05-12 13:25:00,NA
"737R","CARROLL ISLAND",NA,"WASH",1526,NA,NA,NA,NA,"07/01/2010",2010-07-01 15:26:00,NA
"737R","CARROLL ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"07/08/2010",2010-07-08 12:00:00,NA
"737R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1615,NA,NA,NA,NA,"08/11/2010",2010-08-11 16:15:00,NA
"737R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1430,NA,NA,NA,NA,"08/17/2010",2010-08-17 14:30:00,NA
"737R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1400,NA,NA,NA,NA,"08/18/2010",2010-08-18 14:00:00,NA
"737R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"08/19/2010",2010-08-19 12:00:00,NA
"737R","GUANO ROCK",NA,"WASH",1051,NA,NA,NA,NA,"02/09/2011",2011-02-09 10:51:00,NA
"739R","BLANCO REEF",NA,"OREGON",1200,NA,NA,NA,NA,"07/08/2010",2010-07-08 12:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1007,NA,"J",NA,NA,"08/15/2010",2010-08-15 10:07:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1351,NA,"J",NA,NA,"08/29/2010",2010-08-29 13:51:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/09/2012",2012-07-09 12:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/01/2013",2013-08-01 12:00:00,NA
"739R","BLANCO REEF",NA,"OREGON",1200,"F","A",NA,NA,"06/24/2014",2014-06-24 12:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/18/2015",2015-06-18 00:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/13/2015",2015-07-13 12:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/24/2015",2015-07-24 12:00:00,NA
"739R","BLANCO REEF",NA,"OREGON",1200,"F","A",NA,NA,"08/10/2015",2015-08-10 12:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/06/2016",2016-06-06 00:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"09/14/2016",2016-09-14 12:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/11/2017",2017-06-11 00:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/25/2017",2017-06-25 12:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/06/2017",2017-07-06 12:00:00,NA
"739R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2017",2017-08-05 12:00:00,NA
"739R","DOUBLE ROCK",NA,"OREGON",1200,"F","A",NA,NA,"09/08/2017",2017-09-08 12:00:00,NA
"739R","ORFORD REEF ARCH ROC",NA,"OREGON",1200,"F","A",NA,NA,"07/31/2018",2018-07-31 12:00:00,NA
"73Y","SEA LION CAVES",NA,"OREGON",1400,"UNK","P",NA,NA,"02/02/2003",2003-02-02 14:00:00,NA
"73Y","WESTPORT WA TWIN HARBORS STATE PARK",NA,"WASH",0,NA,NA,NA,NA,"05/22/2006",2006-05-22 00:00:00,NA
"73Y","RACE ROCKS",NA,"BC",1200,NA,NA,NA,NA,"09/11/2009",2009-09-11 12:00:00,NA
"740R","GRAVES ROCK",NA,"SE_AK",1200,NA,NA,NA,NA,"07/05/2012",2012-07-05 12:00:00,NA
"740R","GRAVES ROCK",NA,"SE_AK",1200,NA,NA,NA,NA,"07/06/2012",2012-07-06 12:00:00,NA
"741R","SEA LION ROCK",NA,"WASH",1534,NA,NA,NA,NA,"08/21/2013",2013-08-21 15:34:00,NA
"742R","GUANO ROCK",NA,"WASH",1200,NA,NA,NA,NA,"03/03/2010",2010-03-03 12:00:00,NA
"742R","SEA LION ROCK JAGGED ISLAND",NA,"WASH",1300,NA,NA,NA,NA,"08/12/2010",2010-08-12 13:00:00,NA
"742R","CARROLL ISLAND",NA,"WASH",1330,NA,NA,NA,NA,"08/17/2010",2010-08-17 13:30:00,NA
"742R","CARROLL ISLAND",NA,"WASH",1400,NA,NA,NA,NA,"08/18/2010",2010-08-18 14:00:00,NA
"742R","CARROLL ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"08/19/2010",2010-08-19 12:00:00,NA
"742R","CARROLL ISLAND",NA,"WASH",0,NA,NA,NA,NA,"04/22/2011",2011-04-22 00:00:00,NA
"742R","W BODELTEH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"05/01/2011",2011-05-01 12:00:00,NA
"742R","MARA ISLAND ROCK",NA,"BC",1200,NA,NA,NA,NA,"06/17/2011",2011-06-17 12:00:00,NA
"742R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"06/28/2011",2011-06-28 12:00:00,NA
"742R","E BODELTEH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"08/10/2011",2011-08-10 12:00:00,NA
"742R","CARROLL ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"08/11/2011",2011-08-11 12:00:00,NA
"742R","E BODELTEH ISLAND",NA,"WASH",1200,NA,NA,NA,NA,"11/05/2011",2011-11-05 12:00:00,NA
"742R","CARROLL ISLAND",NA,"WASH",1200,NA,"J",NA,NA,"04/23/2012",2012-04-23 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,NA,"J",NA,NA,"06/02/2012",2012-06-02 12:00:00,NA
"742R","CARROLL ISLAND",NA,"WASH",1200,NA,"J",NA,NA,"06/20/2012",2012-06-20 12:00:00,NA
"742R","PACHENA",NA,"BC",1200,NA,"J",NA,NA,"06/24/2012",2012-06-24 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","J",NA,NA,"07/14/2012",2012-07-14 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","J",NA,NA,"07/24/2012",2012-07-24 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","J",NA,NA,"07/25/2012",2012-07-25 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","J",NA,NA,"07/30/2012",2012-07-30 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","J",NA,NA,"08/12/2012",2012-08-12 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","J",NA,NA,"08/14/2012",2012-08-14 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","A",NA,NA,"08/28/2012",2012-08-28 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","A",NA,NA,"06/15/2013",2013-06-15 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","A",NA,NA,"08/06/2013",2013-08-06 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","A",NA,NA,"08/07/2013",2013-08-07 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","A",NA,NA,"08/08/2013",2013-08-08 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","A",NA,NA,"08/20/2013",2013-08-20 12:00:00,NA
"742R","PACHENA",NA,"BC",1200,"F","A",NA,NA,"09/27/2013",2013-09-27 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,"F","A",NA,NA,"05/20/2014",2014-05-20 12:00:00,NA
"742R","CARMANAH POINT",NA,"BC",1200,NA,"J",NA,NA,"05/21/2014",2014-05-21 12:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/24/2014",2014-06-24 12:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/22/2014",2014-07-22 12:00:00,NA
"742R","SEA LION ROCK",NA,"WASH",1303,NA,NA,NA,NA,"05/21/2015",2015-05-21 13:03:00,NA
"742R","E BODELTEH ISLAND",NA,"WASH",1200,"F","A",NA,NA,"09/13/2015",2015-09-13 12:00:00,NA
"742R","E BODELTEH ISLAND",NA,"WASH",1200,"F","A",NA,NA,"09/17/2015",2015-09-17 12:00:00,NA
"742R","E BODELTEH ISLAND",NA,"WASH",1200,"F","A",NA,NA,"09/18/2015",2015-09-18 12:00:00,NA
"742R","E BODELTEH ISLAND",NA,"WASH",1200,"F","A",NA,NA,"09/25/2015",2015-09-25 12:00:00,NA
"742R","E BODELTEH ISLAND",NA,"WASH",1200,"F","A",NA,NA,"09/26/2015",2015-09-26 12:00:00,NA
"742R","PACHENA",NA,"BC",1200,"F","A",NA,NA,"10/15/2015",2015-10-15 12:00:00,NA
"742R","E BODELTEH ISLAND",NA,"WASH",1200,"F","A",NA,NA,"11/27/2015",2015-11-27 12:00:00,NA
"742R","E BODELTEH ISLAND",NA,"WASH",1200,"F","A",NA,NA,"01/03/2016",2016-01-03 12:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/10/2016",2016-06-10 00:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/13/2016",2016-08-13 12:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/06/2017",2017-06-06 00:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/06/2017",2017-07-06 12:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2017",2017-08-05 12:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/24/2018",2018-07-24 12:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"10/01/2018",2018-10-01 12:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/25/2019",2019-06-25 12:00:00,NA
"742R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/09/2019",2019-07-09 12:00:00,NA
"743R","PYRAMID ROCK",NA,"OREGON",1715,NA,NA,NA,NA,"07/30/2009",2009-07-30 17:15:00,NA
"744R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"10/03/2010",2010-10-03 12:00:00,NA
"744R","PACHENA",NA,"BC",1200,NA,NA,NA,NA,"10/14/2010",2010-10-14 12:00:00,NA
"745R","TRINIDAD HEAD",NA,"CALIF",1200,NA,NA,NA,NA,"05/26/2013",2013-05-26 12:00:00,NA
"745R","ORFORD REEF ARCH ROC",NA,"OREGON",1200,"F","A",NA,NA,"08/01/2013",2013-08-01 12:00:00,NA
"745R","SAINT GEORGE REEF N SEAL ROCK",NA,"CALIF",1200,"F","A",NA,NA,"07/11/2014",2014-07-11 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"09/18/2014",2014-09-18 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/19/2015",2015-06-19 00:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/23/2015",2015-06-23 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/27/2015",2015-06-27 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/28/2015",2015-06-28 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/12/2015",2015-07-12 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/24/2015",2015-07-24 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",0,"F",NA,NA,NA,"06/16/2016",2016-06-16 00:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/13/2016",2016-08-13 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"09/14/2016",2016-09-14 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,NA,NA,NA,NA,"06/06/2017",2017-06-06 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"06/14/2017",2017-06-14 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/06/2017",2017-07-06 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/04/2017",2017-08-04 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2017",2017-08-05 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/06/2017",2017-08-06 12:00:00,NA
"745R","DOUBLE ROCK",NA,"OREGON",1200,"F","A",NA,NA,"08/05/2018",2018-08-05 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",915,NA,NA,NA,NA,"09/07/2018",2018-09-07 09:15:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"10/01/2018",2018-10-01 12:00:00,NA
"745R","PYRAMID ROCK",NA,"OREGON",1200,"F","A",NA,NA,"07/09/2019",2019-07-09 12:00:00,NA
"745R","SIMPSON REEF",NA,"OREGON",0,NA,NA,NA,NA,"08/31/2019",2019-08-31 00:00:00,NA
